gene_id,1,10,11,13,14,25,26,31,36,4,42,45,46,53,54,55,57,61,7,9
Mir3780,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mir3783,0.00,0.00,0.00,5.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.18,0.00,1.09,0.00,0.00
Mir3782,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LOC551158,115.47,256.03,133.16,170.77,100.88,223.82,137.87,219.62,252.94,112.85,96.96,103.35,150.88,163.45,131.49,151.29,111.49,174.72,210.62,36.07
Mir3784,0.00,0.00,0.00,6.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mir3787,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mir3786,1.51,2.71,6.93,3.54,1.41,4.77,6.83,0.00,4.25,0.00,0.00,0.00,0.00,0.00,1.20,2.84,2.79,0.00,0.00,15.43
LOC102656808,0.24,0.04,0.00,0.31,0.24,0.18,0.33,0.23,0.04,0.17,0.19,0.15,0.04,0.00,0.10,0.37,0.11,0.08,0.05,0.43
LOC102656809,0.07,0.00,0.00,0.16,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LOC552166,360.98,119.83,303.48,260.63,331.90,210.03,265.39,94.49,145.63,190.18,300.97,103.97,82.41,63.31,102.74,115.21,224.26,151.86,248.65,296.62
LOC552167,15.20,12.54,10.59,17.75,23.03,12.20,14.47,22.47,9.06,22.72,27.65,6.21,15.58,2.36,10.68,19.21,29.29,7.21,9.51,21.99
LOC552160,0.00,0.13,0.00,1.35,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.50,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00
LOC552161,103.36,105.72,80.72,68.19,72.76,132.24,93.81,148.33,97.73,84.65,40.72,85.63,115.15,169.74,102.31,127.77,35.29,166.95,139.08,22.67
LOC552162,36.77,10.70,31.67,16.45,35.35,25.60,20.97,32.46,29.85,27.95,25.63,28.42,16.80,20.70,19.04,24.02,32.46,25.59,23.13,17.95
LOC552163,34.18,21.08,34.24,47.23,26.79,53.00,40.82,69.65,42.64,21.90,30.36,37.42,33.97,39.12,31.64,46.04,19.97,48.63,38.20,14.22
LOC102656801,1.58,0.95,1.94,26.06,1.09,1.56,18.44,0.21,0.30,0.76,0.85,0.46,0.65,0.00,0.51,1.02,0.39,1.01,1.02,0.00
LOC102656802,0.13,0.14,0.02,1.81,0.17,0.19,0.72,0.02,0.00,0.10,0.02,0.02,0.00,0.00,0.12,0.02,0.02,0.15,0.00,0.00
LOC411495,4.40,0.84,3.37,2.43,2.89,3.61,2.27,2.98,2.79,1.52,2.55,1.64,1.26,1.42,2.01,1.70,3.58,2.38,2.55,0.27
LOC102656804,2.35,0.53,1.08,0.00,0.00,0.62,0.00,1.14,0.60,0.00,1.05,0.51,0.52,1.25,0.47,0.55,0.54,0.00,0.63,0.00
LOC102656805,0.07,0.00,0.13,0.16,0.00,0.00,0.08,0.41,0.20,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.19,0.06,0.08,0.00
LOC107965998,0.00,0.00,0.00,0.00,0.00,0.00,1.13,0.00,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.00
LOC727498,16.26,2.41,7.74,10.19,16.19,6.05,5.06,3.94,4.69,6.41,8.45,1.91,1.42,1.21,2.27,3.32,10.79,2.43,5.41,8.49
NOS,3.39,1.05,2.02,1.81,2.36,1.54,2.23,1.11,1.18,2.34,2.15,1.04,0.90,1.05,0.77,1.29,2.45,2.06,1.50,0.88
LOC552457,0.09,0.12,0.00,0.86,0.08,0.00,0.05,0.04,0.08,0.18,0.00,0.04,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00
LOC727493,22.16,23.88,21.44,37.58,31.14,28.78,30.08,24.05,30.80,25.05,29.80,15.66,19.16,10.67,12.16,31.59,25.63,24.31,41.49,10.03
LOC727490,17.52,13.35,19.51,23.09,16.13,31.14,21.73,41.30,32.29,16.84,13.77,24.87,23.17,32.36,22.53,33.01,16.37,34.16,25.21,10.26
Para,4.65,0.95,3.52,7.17,5.41,2.08,4.34,0.38,3.09,1.88,5.19,0.56,0.90,0.91,1.09,0.48,1.78,2.43,1.90,1.89
LOC100577151,0.30,0.03,0.04,2.31,0.00,0.06,2.40,0.14,0.00,0.28,0.13,0.04,0.09,0.16,0.04,0.12,0.17,0.21,0.00,0.00
LOC107965259,2.79,8.35,3.14,4.36,4.07,6.47,3.51,6.03,5.82,1.27,1.73,1.07,1.62,3.30,2.97,3.12,6.42,3.51,6.27,1.59
LOC107965258,0.05,0.00,0.00,0.12,0.00,0.00,0.03,0.00,0.00,0.13,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00
LOC107965257,0.12,0.00,0.00,1.95,0.23,0.00,0.40,0.00,0.00,0.00,0.00,0.10,0.00,0.08,0.00,0.34,0.00,0.00,0.00,0.00
LOC107965256,0.21,0.00,0.31,0.18,0.56,0.00,0.34,0.00,0.24,0.00,0.13,0.00,0.04,0.15,0.00,0.00,0.59,0.00,0.05,0.22
LOC107965255,1.27,0.42,1.35,4.38,1.62,0.80,2.65,1.26,1.30,0.86,0.44,0.94,0.19,1.27,0.44,0.98,2.30,0.50,0.47,0.01
LOC107965254,0.32,0.00,0.12,0.18,0.27,0.10,0.06,0.00,0.06,0.00,0.08,0.05,0.00,0.00,0.00,0.00,0.79,0.00,0.14,0.27
LOC107965253,0.65,1.26,0.29,2.23,0.60,0.53,1.55,0.31,0.26,0.35,0.49,0.32,0.24,0.33,0.30,0.31,1.26,0.36,0.32,0.76
LOC107965252,8.56,1.13,1.14,2.86,5.52,0.00,1.73,0.00,1.16,3.39,1.38,0.00,0.00,0.79,0.00,1.22,2.55,0.54,1.50,8.15
LOC107965251,0.73,1.48,0.34,2.37,1.55,0.15,0.62,0.53,0.00,0.00,0.00,0.16,0.16,0.00,0.15,0.17,1.36,0.32,0.39,0.94
LOC107965250,12.09,8.69,9.16,6.74,12.45,7.47,5.14,7.51,7.33,4.61,5.91,3.06,2.58,3.08,2.41,3.88,11.47,4.78,6.69,6.81
LOC412366,281.10,395.11,291.16,162.66,197.54,242.23,256.26,260.71,222.29,352.67,206.57,420.97,240.47,352.39,255.00,283.64,220.96,413.44,278.73,161.99
LOC107964029,0.49,1.59,0.63,2.70,1.62,1.63,0.00,1.63,0.49,1.16,0.58,2.06,0.54,0.93,0.11,1.20,1.24,2.43,0.28,0.00
LOC107964028,1.12,2.19,1.28,1.68,1.85,1.60,1.99,1.02,1.32,2.01,1.71,0.44,1.02,0.12,0.94,0.88,3.17,0.93,2.35,1.98
LOC107964027,0.08,0.17,0.07,0.37,0.20,0.00,0.11,0.12,0.08,0.23,0.21,0.04,0.00,0.10,0.13,0.18,0.38,0.06,0.02,0.36
LOC107964026,12.72,14.50,13.05,11.40,14.89,6.24,5.23,21.45,13.22,5.83,14.69,13.66,9.28,16.17,9.80,9.25,10.69,13.78,10.75,6.52
LOC107964025,0.26,0.47,0.32,0.72,0.11,0.17,0.31,0.11,0.27,0.36,0.68,0.14,0.10,0.02,0.12,0.19,0.62,0.28,0.47,0.60
LOC107964024,0.25,0.17,0.17,0.00,0.87,0.13,0.07,0.18,0.23,0.13,0.33,0.16,0.11,0.13,0.29,0.17,0.23,0.27,0.20,0.95
LOC107964023,0.22,0.09,0.30,2.18,0.00,0.00,0.17,0.58,0.00,0.36,0.00,0.00,0.19,0.00,0.00,0.18,0.61,0.19,0.28,0.00
LOC107964022,0.00,9.67,0.00,0.00,20.64,7.27,5.71,8.31,13.75,2.23,8.19,0.00,0.00,0.00,0.81,0.00,0.00,0.00,0.00,0.00
LOC107964021,16.50,0.52,6.85,8.50,11.82,1.21,7.60,2.21,1.95,1.38,6.42,3.47,1.02,1.53,0.51,1.64,11.79,1.31,1.52,31.75
LOC107964020,2.27,10.29,3.34,5.71,3.57,4.63,4.45,4.48,3.41,4.94,1.25,3.50,7.39,4.63,1.29,1.79,4.90,5.39,4.60,8.90
LOC412491,32.24,37.98,30.32,26.51,25.95,20.33,23.25,12.60,20.90,17.82,22.75,7.15,7.53,4.06,5.49,12.66,34.17,9.99,19.40,18.89
LOC726439,339.14,148.73,358.94,256.05,299.74,355.47,374.06,796.00,264.66,308.90,317.02,571.38,588.90,754.96,470.03,499.65,226.77,578.22,269.08,284.79
LOC726438,8.45,0.75,7.10,4.13,10.94,3.54,3.05,3.89,4.23,1.97,5.38,0.89,1.13,1.36,0.76,2.37,6.08,1.38,2.22,3.27
LOC726437,7.65,30.46,7.14,8.63,4.71,12.56,9.43,10.12,8.80,9.41,4.32,5.66,8.41,7.33,7.33,6.50,8.40,17.48,8.19,4.38
LOC726436,25.71,24.12,28.42,36.72,23.24,38.38,28.30,48.84,36.65,19.56,19.80,29.64,31.19,28.85,25.68,35.74,27.32,40.49,33.03,13.41
LOC726435,24.70,18.63,32.03,53.53,35.74,45.63,32.48,26.28,44.24,12.09,58.18,11.39,12.66,11.70,31.65,20.58,27.41,25.55,21.04,11.79
LOC726434,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LOC726433,1.60,0.47,0.70,0.75,0.86,0.81,0.75,0.67,0.38,0.71,1.49,0.39,0.56,0.42,0.75,0.22,1.08,0.89,0.86,0.80
LOC726432,55.97,38.51,47.25,35.29,59.98,36.13,34.40,30.06,32.63,32.70,43.69,21.74,25.20,16.58,17.41,24.87,54.97,21.23,29.07,43.49
LOC726431,30.72,32.48,51.87,35.89,32.89,35.79,36.66,28.60,46.88,39.28,47.09,33.75,24.87,43.23,42.15,26.57,32.20,57.95,56.62,15.82
LOC102654268,0.56,0.25,1.09,1.07,0.46,1.03,0.71,1.43,0.53,0.93,0.44,0.42,1.05,0.55,0.67,0.66,1.16,0.73,1.50,0.36
LOC102653814,1.25,0.00,0.16,1.35,0.00,1.13,1.09,0.00,0.08,0.17,0.08,0.50,0.00,0.00,0.00,3.64,0.23,0.00,0.00,0.00
LOC102653815,92.08,68.91,80.94,118.11,73.35,107.72,98.83,207.80,91.03,82.64,92.73,155.16,159.04,183.95,156.02,133.15,76.25,154.50,105.84,33.64
LOC102653816,2.43,1.75,0.00,3.42,4.10,1.03,3.30,1.89,2.28,1.50,3.04,1.68,0.00,0.00,2.33,1.83,5.84,0.42,3.14,0.00
LOC102654265,1.08,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.16,0.55,0.00,0.00,0.11,0.37,0.00,0.14,0.13,0.00,0.79
LOC102653810,0.15,0.12,0.00,1.20,0.13,0.27,0.39,0.00,0.00,0.00,0.00,0.12,0.63,0.08,0.19,0.11,0.18,0.11,0.07,0.00
LOC102653811,0.34,0.00,0.32,1.88,0.11,0.00,0.39,1.23,0.65,0.24,0.21,0.10,0.30,0.08,0.09,0.11,0.42,0.20,0.25,0.00
LOC102654260,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00
